,id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,preview_url
182,2Ih217RCGAmyQR68Nn7Cqo,HipHop,0.747,0.52,10,-10.523,0,0.0357,0.0977,0.0537,0.142,0.601,92.869,232773,4,
183,75IN3CtuZwTHTnZvYM4qnJ,HipHop,0.869,0.68,1,-6.233,1,0.318,0.0416,1.12e-06,0.0914,0.815,85.519,268400,4,
184,33ZXjLCpiINn8eQIDYEPTD,HipHop,0.763,0.786,10,-6.472,0,0.229,0.0146,0.0114,0.0817,0.504,93.857,325507,4,https://p.scdn.co/mp3-preview/a652d49e8093528e7a3f57f86ce329137ccd07db?cid=b1b7bb35faa34eac9690da4b561aa86f
185,0uEp9E98JB5awlA084uaIg,HipHop,0.535,0.505,2,-8.926,0,0.245,0.0393,0.0,0.0923,0.495,99.935,320267,4,https://p.scdn.co/mp3-preview/feb1c988c1940d63a3af836f2965f04177dc24c9?cid=b1b7bb35faa34eac9690da4b561aa86f
186,4LwU4Vp6od3Sb08CsP99GC,HipHop,0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295,161507,4,
187,4VQNCzfZ3MdHEwwErNXpBo,HipHop,0.872,0.723,1,-5.968,1,0.247,0.0293,0.0,0.327,0.843,93.279,307773,4,
188,119c93MHjrDLJTApCVGpvx,HipHop,0.479,0.549,11,-10.551,0,0.373,0.57,0.0235,0.127,0.576,180.985,252187,4,https://p.scdn.co/mp3-preview/a4a5cbb514e2f34d0152da0f9f76d48d07995e5c?cid=b1b7bb35faa34eac9690da4b561aa86f
189,5ByAIlEEnxYdvpnezg7HTX,HipHop,0.889,0.818,9,-4.639,1,0.253,0.47,0.0,0.179,0.782,96.063,302760,4,https://p.scdn.co/mp3-preview/bf2e9935d13f644f3e1386cd3a3f33109f80d3dd?cid=b1b7bb35faa34eac9690da4b561aa86f
190,39QBkWKnap8wRSW4WB9OK0,HipHop,0.603,0.762,4,-7.744,0,0.285,0.0953,1.53e-05,0.478,0.379,94.726,211867,4,https://p.scdn.co/mp3-preview/d4bdbbb0d332c63233fe86ce23037aa9a827e113?cid=b1b7bb35faa34eac9690da4b561aa86f
191,4IYKjN1DrYzxKXt0umJqsG,HipHop,0.6,0.706,10,-7.899,0,0.361,0.209,0.0,0.125,0.58,173.926,253533,4,https://p.scdn.co/mp3-preview/cadcd70abb54f367b754bcba6a2cd2a9b3654a55?cid=b1b7bb35faa34eac9690da4b561aa86f
192,7nYvUtkQMx1v80S2FH2s9J,HipHop,0.849,0.521,11,-12.999,0,0.216,0.304,1.65e-06,0.115,0.763,95.265,248867,4,
193,7iXF2W9vKmDoGAhlHdpyIa,HipHop,0.924,0.74,8,-1.299,1,0.0774,0.0827,0.0,0.163,0.621,133.974,222293,4,
194,7L93GESzq43UkKUt5FsOCq,HipHop,0.811,0.823,4,-5.921,0,0.0423,0.0553,4.52e-06,0.158,0.827,106.929,218547,4,https://p.scdn.co/mp3-preview/93b149a75e3e77d0663c662389cf7f46d323a6ac?cid=b1b7bb35faa34eac9690da4b561aa86f
195,4AE7Lj39VnSZNOmGH2iZaq,HipHop,0.874,0.63,1,-3.585,1,0.298,0.0578,0.00479,0.0582,0.717,95.0,281600,4,
196,4INDiWSKvqSKDEu7mh8HFz,HipHop,0.845,0.884,6,-4.506,0,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,257400,4,https://p.scdn.co/mp3-preview/4a998f56e8a5a0093d4f29e2d5260ac2a8fee08a?cid=b1b7bb35faa34eac9690da4b561aa86f
197,1oTHteQbmJw15rPxPVXUTv,HipHop,0.897,0.611,11,-10.489,1,0.211,0.0291,0.186,0.0894,0.769,102.304,208267,4,https://p.scdn.co/mp3-preview/a39e9fdf3fd4ab28cd7267c31967f329a5aea0de?cid=b1b7bb35faa34eac9690da4b561aa86f
198,0trHOzAhNpGCsGBEu7dOJo,HipHop,0.665,0.91,6,-4.682,0,0.223,0.0394,0.0,0.227,0.887,84.099,293973,4,https://p.scdn.co/mp3-preview/f27225424bca80900ee9a32f4a494c900a012200?cid=b1b7bb35faa34eac9690da4b561aa86f
199,3vZO25GdYuqFrR1kzZADnp,HipHop,0.607,0.422,10,-13.364,0,0.499,0.209,0.0,0.0839,0.563,130.47,226987,3,https://p.scdn.co/mp3-preview/faef087ef46db44c36f29a3d002dec76dc5b1b54?cid=b1b7bb35faa34eac9690da4b561aa86f
200,5Tbpp3OLLClPJF8t1DmrFD,HipHop,0.669,0.821,11,-4.37,0,0.29,0.00182,0.0,0.147,0.684,94.895,237573,4,
201,6e8Ou0wiqAzIpWb2eSxll8,HipHop,0.877,0.534,1,-6.178,1,0.15,0.0339,1.67e-05,0.0441,0.89,108.17,197560,4,https://p.scdn.co/mp3-preview/4c06f85cf92c5cb64ea1da5fa33be3f8b285b39d?cid=b1b7bb35faa34eac9690da4b561aa86f
202,0eO8MW9YSTK3CjdaTYKlhF,HipHop,0.734,0.735,7,-6.201,1,0.065,0.000813,3.25e-05,0.559,0.729,96.806,246200,4,https://p.scdn.co/mp3-preview/fd5c8b69c743f53b9bf6079c097553207d64de15?cid=b1b7bb35faa34eac9690da4b561aa86f
203,1BKT2I9x4RGKaKqW4up34s,HipHop,0.88,0.577,10,-8.093,0,0.302,0.0564,1.02e-06,0.201,0.74,90.991,214440,4,
204,3GKL13lkM5nRc4zC1lIOrR,HipHop,0.9,0.619,4,-6.518,0,0.312,0.203,0.00156,0.0647,0.864,94.121,236800,4,https://p.scdn.co/mp3-preview/330714e1c2ee9a0c62f3b5c6d5e4f8915fdbfde0?cid=b1b7bb35faa34eac9690da4b561aa86f
205,3Ti0GdlrotgwsAVBBugv0I,HipHop,0.848,0.666,0,-6.547,1,0.274,0.173,0.000699,0.129,0.744,96.662,251573,4,https://p.scdn.co/mp3-preview/cb6c256d2212dd8e942b10216313ac1d2a5480c0?cid=b1b7bb35faa34eac9690da4b561aa86f
206,5PQmSHzWnlgG4EBuIqjac2,HipHop,0.879,0.564,10,-7.682,0,0.247,0.0474,9.43e-06,0.0519,0.523,93.908,282373,4,https://p.scdn.co/mp3-preview/7abb95c11258791deb81c381c14519fabb3abaf1?cid=b1b7bb35faa34eac9690da4b561aa86f
207,0Pu71wxadDlB8fJXfjIjeJ,HipHop,0.939,0.675,0,-7.232,1,0.211,0.0915,0.0,0.0565,0.795,96.918,248573,4,
208,3NGT0Td7H4Is1qrlDQJxma,HipHop,0.934,0.735,1,-6.668,1,0.251,0.031,8.6e-06,0.107,0.768,101.368,273107,4,
209,6tDxrq4FxEL2q15y37tXT9,HipHop,0.773,0.54,6,-7.123,1,0.103,0.371,0.0,0.131,0.322,84.115,280000,4,
210,7N1Vjtzr1lmmCW9iasQ8YO,HipHop,0.813,0.703,11,-5.077,0,0.268,0.125,1.26e-06,0.237,0.241,94.828,224533,4,https://p.scdn.co/mp3-preview/baed7c03d6b2f08e1d1b27f17a1c6b3450b4f3e7?cid=b1b7bb35faa34eac9690da4b561aa86f
211,7m97yKVzPpXV9Z4ezEziOD,HipHop,0.88,0.814,11,-6.307,0,0.14,0.168,0.00672,0.0584,0.942,138.083,283067,4,
212,1yy2DlSDtEt90d54rPDPXz,HipHop,0.833,0.619,7,-5.595,1,0.0538,0.111,2.13e-05,0.159,0.901,109.92,306560,4,https://p.scdn.co/mp3-preview/00293d45c0423c1278747e13e4d4e087d5a9b002?cid=b1b7bb35faa34eac9690da4b561aa86f
213,2vfvGlqCB7oertO5VLE0sz,HipHop,0.918,0.734,11,-2.832,0,0.269,0.0296,8.01e-06,0.191,0.608,97.044,230693,4,https://p.scdn.co/mp3-preview/4be4a6e24d32059814c365aa9bdf8c351bd7f611?cid=b1b7bb35faa34eac9690da4b561aa86f
214,0PV1TFUMTBrDETzW6KQulB,HipHop,0.59,0.672,1,-11.792,1,0.412,0.125,1.04e-06,0.147,0.688,206.247,286440,4,https://p.scdn.co/mp3-preview/0e6d57d27a5b2760037afb7c052ca57945933358?cid=b1b7bb35faa34eac9690da4b561aa86f
215,5fpizYGbi5IQoEraj6FP0R,HipHop,0.734,0.864,2,-6.119,1,0.303,0.022,9.85e-06,0.246,0.47,105.932,231493,4,
216,0IVAlb0cFCH1cQ974iR1TU,HipHop,0.782,0.589,1,-4.827,1,0.189,0.148,0.0,0.164,0.869,90.438,223547,4,
217,4G3dZN9o3o2X4VKwt4CLts,HipHop,0.759,0.756,4,-8.145,0,0.266,0.0903,2.36e-06,0.265,0.613,87.059,303493,4,
218,6sCtddSFg3foJn4K2pIhfQ,HipHop,0.696,0.636,10,-6.915,0,0.335,0.158,1.28e-05,0.338,0.358,81.593,309800,4,
219,0XRbYXQUymj9SJkrr8YK5B,HipHop,0.598,0.732,4,-7.013,1,0.425,0.144,0.0,0.508,0.595,172.329,262507,4,
220,5KSJ9k1FYjFLnIRlJT2wF8,HipHop,0.679,0.509,4,-7.31,1,0.0617,0.0856,0.0,0.438,0.534,144.29,223547,4,https://p.scdn.co/mp3-preview/be907adc0d03b2fa8b19e25f482ad087d6da9cec?cid=b1b7bb35faa34eac9690da4b561aa86f
221,0eEXcw3JLVXcRxYrVYMy68,HipHop,0.866,0.534,11,-9.201,1,0.229,0.184,0.266,0.0929,0.841,98.243,226133,4,https://p.scdn.co/mp3-preview/8746d521d67f75d3d96ac4688b75e4cf67dd57f6?cid=b1b7bb35faa34eac9690da4b561aa86f
222,4anqYZt4APNlFwQixpbdZR,HipHop,0.612,0.659,6,-6.995,0,0.406,0.0137,0.0,0.417,0.393,99.137,136093,4,
223,5Tl0HJvynZtKdSUMKbFVVX,HipHop,0.884,0.679,10,-5.857,0,0.282,0.0957,0.00209,0.0289,0.591,76.993,238467,4,
224,1EiLrPd8JMTcQUr1aLEUKi,HipHop,0.787,0.832,10,-4.671,1,0.301,0.0347,0.0,0.0593,0.814,92.606,177667,4,
225,7qHAjAL7CpadaZLamuBZRm,HipHop,0.683,0.74,11,-6.041,0,0.0462,0.00228,0.0,0.238,0.65,129.515,281773,4,https://p.scdn.co/mp3-preview/3e49fa793842eddcac44d9b578818de721b74916?cid=b1b7bb35faa34eac9690da4b561aa86f
226,27AHAtAirQapVldIm4c9ZX,HipHop,0.749,0.745,2,-10.625,1,0.164,0.000501,0.00403,0.333,0.481,101.972,195107,4,https://p.scdn.co/mp3-preview/3bfd22ebed8273e6ba6494f72db262a58aaf5f04?cid=b1b7bb35faa34eac9690da4b561aa86f
227,6YYd5MLpu45J0uLrMdivF7,HipHop,0.934,0.459,1,-7.654,1,0.189,0.0516,0.0,0.222,0.697,103.04,239547,4,https://p.scdn.co/mp3-preview/a1ca5f902971a4442d0a3b10d7abc777d7a7c358?cid=b1b7bb35faa34eac9690da4b561aa86f
228,2ImuQo1g14CTR9hZAZD3aQ,HipHop,0.804,0.443,6,-10.268,0,0.134,0.0312,0.0225,0.112,0.58,92.035,203027,4,
229,1rJM37Dd4OcSJvzI84yCcP,HipHop,0.681,0.505,1,-11.709,1,0.138,0.137,0.0,0.234,0.399,89.953,260067,4,https://p.scdn.co/mp3-preview/854320a6d863878864e7076386ac96b9baa26b3d?cid=b1b7bb35faa34eac9690da4b561aa86f
230,2CPturRUlpvirYr7VpkXCV,HipHop,0.69,0.729,11,-5.819,0,0.221,1.7e-05,0.0431,0.152,0.357,91.376,202107,4,https://p.scdn.co/mp3-preview/d3c9461e8c1b3be6d140214a6418887d82beaab6?cid=b1b7bb35faa34eac9690da4b561aa86f
231,2KFg8kjYy0rYjWsXGhEQHN,HipHop,0.831,0.682,7,-5.697,1,0.238,0.256,0.0,0.494,0.6,91.771,319360,4,https://p.scdn.co/mp3-preview/3cd64fb3b9dcb758609777115120a515a763f816?cid=b1b7bb35faa34eac9690da4b561aa86f
232,30oTS7bm0aH3p7lqjEIu8q,HipHop,0.875,0.745,1,-5.878,1,0.269,0.0227,2.37e-06,0.287,0.749,95.201,217440,4,
233,3ABG1UQTk0eLYUAeWkmfMi,HipHop,0.814,0.481,0,-5.183,1,0.245,0.097,3.83e-05,0.0495,0.193,96.252,161400,4,https://p.scdn.co/mp3-preview/4b4af7849eeaa9401070fec7edad1726a7aed3d3?cid=b1b7bb35faa34eac9690da4b561aa86f
234,1dF5Y2dd7Wm4wZKvVjWBpr,HipHop,0.729,0.581,5,-8.235,0,0.18,0.0777,3.81e-06,0.696,0.508,74.038,314680,4,https://p.scdn.co/mp3-preview/1e90bcbb28865fc68bd71a05c685857aac07e891?cid=b1b7bb35faa34eac9690da4b561aa86f
235,4pdLZsxq0y5oJDb6Cxlokw,HipHop,0.729,0.442,11,-8.106,0,0.285,0.151,0.0,0.189,0.757,81.029,259307,4,
236,0shK5iZQppbHPQYiy60xs9,HipHop,0.792,0.701,6,-7.198,0,0.283,0.105,0.0,0.761,0.251,103.89,324373,4,https://p.scdn.co/mp3-preview/d08f81166a676fe74633b62a576f6861f96b7a78?cid=b1b7bb35faa34eac9690da4b561aa86f
237,1SyQ6t9RdRBK0QUCS6a797,HipHop,0.862,0.642,6,-13.652,0,0.101,0.102,0.0,0.272,0.765,99.2,267267,4,https://p.scdn.co/mp3-preview/73a29edeace09e859acfd831d3adfbe22399fb53?cid=b1b7bb35faa34eac9690da4b561aa86f
238,7q6lr1W6cmGWijl5kCv5RG,HipHop,0.735,0.797,11,-4.611,0,0.285,0.0174,0.0,0.62,0.731,170.444,332627,4,https://p.scdn.co/mp3-preview/3b10d064e7c39345c71bb11aa7a0b3a36d51d182?cid=b1b7bb35faa34eac9690da4b561aa86f
239,0B8drtTSp68pZdkmVrG9ZA,HipHop,0.633,0.764,0,-7.212,1,0.323,0.32,3.4e-06,0.234,0.522,94.971,228173,4,https://p.scdn.co/mp3-preview/f166bdd1d979c86581bf8e21f1780d4d76d9881a?cid=b1b7bb35faa34eac9690da4b561aa86f
240,1Sgj10byiGzPpI2IrXSFEn,HipHop,0.817,0.552,8,-10.8,0,0.385,0.0318,7.01e-06,0.826,0.808,102.011,291067,4,https://p.scdn.co/mp3-preview/68504ca80a28f6eb6dd716e34bcbb7b728ad1384?cid=b1b7bb35faa34eac9690da4b561aa86f
241,65iyI1iybyv5ecsfBHSdUf,HipHop,0.843,0.7,9,-3.249,0,0.26,0.127,0.0,0.876,0.675,95.05,293053,4,
242,3gY6tiCNsuVi6s8kPV6aQg,HipHop,0.634,0.845,11,-5.058,0,0.352,0.00602,5.29e-06,0.0598,0.929,94.0,237027,4,https://p.scdn.co/mp3-preview/037fb25bbffb2159c6a3ed81560443addf61e475?cid=b1b7bb35faa34eac9690da4b561aa86f
243,7jIujRjK5JKNrMCcAvYUTN,HipHop,0.672,0.777,9,-4.238,0,0.0956,0.0379,0.00141,0.159,0.238,90.575,305573,4,
244,0XgpiStoxq1IJncYlPrvZ5,HipHop,0.754,0.785,10,-8.178,0,0.18,0.0287,0.00144,0.319,0.821,94.123,296267,4,
245,24vNw0Z0srb4zYXwrakw8E,HipHop,0.826,0.566,10,-10.747,0,0.311,0.199,0.0,0.356,0.655,99.131,216133,4,https://p.scdn.co/mp3-preview/753a6ea3154d670872ee2e743d2cb31f1a94e456?cid=b1b7bb35faa34eac9690da4b561aa86f
246,4HfxDJ0uLHTLe0fZrx0MbQ,HipHop,0.881,0.361,11,-14.728,0,0.237,0.0502,0.00458,0.246,0.799,96.43,216693,4,https://p.scdn.co/mp3-preview/8e0153aa9b7fa5642fd3ffeea4a1d037428349e6?cid=b1b7bb35faa34eac9690da4b561aa86f
247,4dbZObCjUs95HtmEHfKbnU,HipHop,0.817,0.817,8,-4.911,0,0.135,0.098,1.61e-06,0.0798,0.854,90.194,212760,4,https://p.scdn.co/mp3-preview/0536e12f7b0600c2f622b8c4b0e0461433b2b2a4?cid=b1b7bb35faa34eac9690da4b561aa86f
248,6hxn98poTu1O4YZfafvC18,HipHop,0.838,0.72,10,-6.593,0,0.384,0.0312,1.11e-05,0.422,0.845,93.76,242947,4,https://p.scdn.co/mp3-preview/65615702fb515035cc7b33a3f5e97a480749d198?cid=b1b7bb35faa34eac9690da4b561aa86f
249,62l1ZGNoUlJlVwhwMKu2T6,HipHop,0.622,0.913,1,-3.701,1,0.462,0.141,2.71e-05,0.12,0.546,92.222,173373,4,https://p.scdn.co/mp3-preview/fe532bf61e8ef96ba4a4bf232be0ed75cb890d36?cid=b1b7bb35faa34eac9690da4b561aa86f
250,1RjU7UhRICmdFPKxCucLgq,HipHop,0.875,0.658,0,-3.641,1,0.359,0.275,0.0,0.122,0.661,92.038,274093,4,https://p.scdn.co/mp3-preview/d92109753f27c71059c970637c4df714dce3552f?cid=b1b7bb35faa34eac9690da4b561aa86f
251,5YTM7OgQDt9EJAYcfHLniJ,HipHop,0.812,0.6,7,-9.414,1,0.254,0.00308,8.38e-06,0.173,0.555,97.338,226440,4,https://p.scdn.co/mp3-preview/0e863028040fd06c8a289ee8960f2edaf2333e0e?cid=b1b7bb35faa34eac9690da4b561aa86f
252,3LklW07tvdx2AHsgfi1Mng,HipHop,0.669,0.809,7,-7.146,1,0.147,0.00137,0.0,0.38,0.572,97.885,249293,4,https://p.scdn.co/mp3-preview/5203f9729ed414018251142839f6feb44670a781?cid=b1b7bb35faa34eac9690da4b561aa86f
253,6da04YB906XonC6IQNC44u,HipHop,0.66,0.789,7,-5.143,1,0.364,0.0527,0.0,0.341,0.513,182.218,199333,4,
254,1EhvYd5e7vkoN3udEN1Vyl,HipHop,0.752,0.364,7,-10.375,1,0.277,0.0177,0.000306,0.278,0.534,89.842,241760,4,
255,1k28sDTLOz942qa3wEtMQE,HipHop,0.848,0.838,4,-11.949,0,0.0721,0.0326,4.89e-06,0.124,0.787,97.736,271067,4,https://p.scdn.co/mp3-preview/09b8e04e35f6fea1f9689bf562ae8abbf910bd28?cid=b1b7bb35faa34eac9690da4b561aa86f
256,2p9sprAX27D6U5cuSE9NsM,HipHop,0.836,0.484,2,-7.332,1,0.327,0.0454,0.0,0.0557,0.839,95.941,222933,4,
257,5SEBSAio1N77Vbrj1cAEGb,HipHop,0.752,0.753,6,-7.721,0,0.357,0.114,0.0,0.317,0.604,102.549,289867,4,
258,3Y6XWs8xMlCngyIxNOFnsp,HipHop,0.794,0.95,1,-8.78,1,0.294,0.124,7.71e-05,0.133,0.324,94.984,258507,4,https://p.scdn.co/mp3-preview/3f8e4cae74d9af800fb1327f7c869ecf77e5872e?cid=b1b7bb35faa34eac9690da4b561aa86f
259,3lGBvPUgO7MJltUnBlOpe9,HipHop,0.808,0.726,10,-8.435,0,0.252,0.0208,0.276,0.129,0.616,96.12,221027,4,
260,7bp5DfkdK1OAvNJ1U4HfDA,HipHop,0.704,0.642,1,-10.11,1,0.39,0.00704,1.43e-06,0.161,0.72,92.09,209973,4,
261,2MAaiV0bbeq4FpSwPe2rR8,HipHop,0.773,0.581,8,-8.466,1,0.432,0.0352,0.0,0.485,0.711,94.093,203067,4,https://p.scdn.co/mp3-preview/b4e868dab3592056c9c071d3ea45e3bfa4b0422a?cid=b1b7bb35faa34eac9690da4b561aa86f
262,7fXhkARAtS66kxexMIAx8O,HipHop,0.725,0.68,0,-6.037,1,0.224,0.149,0.0,0.127,0.695,90.964,268707,4,https://p.scdn.co/mp3-preview/cf1db947f9efbd9776bffa48f5514bf50b597c15?cid=b1b7bb35faa34eac9690da4b561aa86f
263,3glqlA5qY3bbo8UaUDGPnw,HipHop,0.739,0.639,2,-6.959,1,0.358,0.000918,2.74e-05,0.352,0.323,91.121,338187,4,https://p.scdn.co/mp3-preview/5a6e8bec4846a5a650774ed0a01e3580005ee475?cid=b1b7bb35faa34eac9690da4b561aa86f
264,1NHwvBmrUje4L1dxfWnXCH,HipHop,0.906,0.623,1,-6.711,0,0.303,0.00864,4.19e-06,0.0753,0.715,99.498,194293,4,https://p.scdn.co/mp3-preview/1878fe75f19f56e60e6e79ef3bb7d38dfc4c92a3?cid=b1b7bb35faa34eac9690da4b561aa86f
265,0YEC3pNS0uIKvZb5u4lgsu,HipHop,0.813,0.693,10,-8.0,0,0.266,0.0343,0.0,0.121,0.618,103.508,391693,4,https://p.scdn.co/mp3-preview/4eeada6e0c94f6774cdc3fabcebb0c2d74fffa0d?cid=b1b7bb35faa34eac9690da4b561aa86f
266,6l4wMAXzI8RxIysQMYZY0w,HipHop,0.769,0.675,6,-13.326,1,0.0724,0.000722,0.000149,0.0904,0.803,101.884,252240,4,https://p.scdn.co/mp3-preview/259b1b29443f8d2a6b702107f53e006bf2ffa74c?cid=b1b7bb35faa34eac9690da4b561aa86f
267,53oWwSxPuyH2cjYKXH8fgO,HipHop,0.736,0.828,11,-5.835,0,0.284,0.477,0.0,0.251,0.899,91.224,274938,4,https://p.scdn.co/mp3-preview/9e6710b27efdcedf53a2e643d0057a5f334d7cd1?cid=b1b7bb35faa34eac9690da4b561aa86f
268,4LGMSdeKOUoy5Wf75Je0Hl,HipHop,0.792,0.694,8,-8.496,0,0.33,0.0619,2.32e-05,0.25,0.804,177.094,309773,4,
269,71XhXay6rKPZCVAaDtFlSR,HipHop,0.832,0.749,2,-6.129,1,0.37,0.0998,3.74e-06,0.0837,0.65,94.899,333907,4,https://p.scdn.co/mp3-preview/354650d6f30dbe60e4772d045a6956402640c5a8?cid=b1b7bb35faa34eac9690da4b561aa86f
270,4WMBl2wiGUSGa5C7tfQEAo,HipHop,0.801,0.55,10,-11.044,0,0.209,0.365,0.0234,0.117,0.609,94.994,293933,4,
271,26q6YTrXt9l8qshIveiTX9,HipHop,0.884,0.334,1,-18.943,0,0.228,0.0476,0.0588,0.107,0.571,98.315,261267,4,
272,2Mb3zpobD0CvJGWv6NpsPy,HipHop,0.761,0.683,2,-10.889,1,0.164,0.141,0.0,0.342,0.671,101.787,286693,4,https://p.scdn.co/mp3-preview/9c913a6f72651caea2ba7998720c3721f095372d?cid=b1b7bb35faa34eac9690da4b561aa86f
273,1zS4PMsHfkSXPkzrEkCkC6,HipHop,0.753,0.539,6,-8.03,0,0.425,0.0515,1.19e-05,0.0841,0.78,83.92,134040,4,https://p.scdn.co/mp3-preview/8fb02d63ad5277aeea1f5ac55f33d2a8eb367ce6?cid=b1b7bb35faa34eac9690da4b561aa86f
274,5l7icgnicl7JToRxPkSXyy,HipHop,0.703,0.393,2,-10.88,1,0.0455,0.6,6.09e-06,0.113,0.478,79.653,337200,4,https://p.scdn.co/mp3-preview/add1e0dc74604dd10419f1c019945b1deb88360e?cid=b1b7bb35faa34eac9690da4b561aa86f
